날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
2025-12-16,574.54,575.5,561.33,561.52,142672531,13799757001370,2980468687222580
2025-12-17,564.59,573.54,561.4,572.62,124794483,10834007609334,3025847310992840
2025-12-18,563.33,570.54,562.1,565.65,109568405,10948986783243,2978381228297330
2025-12-19,575.27,575.27,566.19,568.4,152159436,13851009319485,2998095761094870
2025-12-22,580.63,582.73,578.85,582.73,122019156,11119622785488,3064976517049570
2025-12-23,585.43,588.56,583.55,584.64,135790531,11048668360396,3075083820166230
2025-12-24,587.37,588.03,583.86,584.21,97836195,9287328154162,3068961572967850
2025-12-26,587.89,592.2,586.92,590.08,126876330,13552551666582,3086974464303250
2025-12-29,594.65,605.69,594.44,605.69,111589666,12419080270819,3160794443209600
2025-12-30,601.72,608.4,600.67,605.98,91734015,11239645896745,3156485240919530
2026-01-02,607.66,624.87,607.39,624.17,125317691,15243079454916,3233071155647160
2026-01-05,638.01,648.74,636.46,648.74,166466217,20021350866832,3350065817905140
2026-01-06,645.59,659.45,637.0,659.45,184052568,23057915059573,3403511422294120
2026-01-07,667.22,674.86,653.93,664.48,194500412,26253870622965,3426387636567280
2026-01-08,660.52,677.27,659.96,664.18,200276962,25019365784343,3430691708341520
2026-01-09,659.63,670.32,654.79,668.25,177217065,21419135391493,3458394484605160
2026-01-12,676.95,678.91,664.05,672.86,187626153,21076775823112,3487992293788020
2026-01-13,678.34,681.24,673.13,680.71,192634332,23319625865213,3541798569295150
2026-01-14,679.26,685.76,677.64,685.76,202978907,21549569346273,3563666105849870
2026-01-15,682.52,696.39,681.68,696.39,197795126,21020524084611,3621724552486770
2026-01-16,699.71,706.94,696.49,704.64,247059735,23418716639598,3656425585083070
2026-01-19,702.23,716.58,702.02,713.96,195181678,22251880874279,3706560032149470
2026-01-20,713.22,716.96,699.93,708.48,256927322,24008360824983,3689401098115590
2026-01-21,696.91,715.63,696.83,714.94,213030289,26745359610799,3712133138924000
2026-01-22,728.23,733.98,718.7,722.3,257999058,29369791998907,3743758747268490
2026-01-23,726.8,732.53,717.12,727.29,257421629,27015976242052,3770645347509190
2026-01-26,728.49,732.66,719.04,720.04,177152042,20118663415744,3737317045120780
2026-01-27,717.36,745.13,711.51,745.13,185794466,25241097685892,3844535683476940
2026-01-28,753.98,761.58,749.77,758.72,218425712,27551032558277,3911830713512410
2026-01-29,771.32,773.18,743.16,765.59,245523715,32129964831462,3949473903571760
2026-01-30,763.87,784.61,763.46,768.41,222394688,31125518820218,3951727529255360
2026-02-02,752.06,764.14,723.51,725.46,202974953,28441505557470,3738319059645200
2026-02-03,751.94,779.54,750.05,779.54,217802851,26305700839607,3999690369466630
2026-02-04,773.48,791.66,770.47,790.38,296603562,25900522064945,4062207556674130
2026-02-05,769.61,778.62,753.8,756.95,281853662,27667904270676,3897279883502890
2026-02-06,734.22,753.39,718.27,748.1,251862650,26332484233932,3841491151187440
2026-02-09,782.04,784.97,775.96,780.94,218256161,23066277757790,4003517979691550
2026-02-10,788.76,791.68,779.69,780.76,347476005,20208823296232,4004170023547980
2026-02-11,778.25,792.23,772.41,788.75,251074933,21990019738668,4044758668924090
2026-02-12,800.15,816.28,796.36,816.28,316178805,28470992278016,4175592947513020
2026-02-13,815.97,827.14,811.16,814.59,333808929,25007077573611,4161419145907470
2026-02-19,836.12,841.95,830.57,840.24,391887216,23817885884642,4291754315889120
2026-02-20,842.56,860.22,839.98,859.59,352723139,25929798657371,4392583157793550
2026-02-23,874.93,879.85,856.9,865.49,356734213,25552347641052,4404444516154590
2026-02-24,866.44,886.95,855.13,886.88,253471817,25230205842077,4501901930168480
2026-02-25,895.38,913.67,888.96,903.83,348757578,29675266263227,4592814082551610
2026-02-26,910.73,945.17,908.12,944.02,361834890,32435082847436,4771761603655300
2026-02-27,924.59,951.62,918.77,933.34,366998200,48153289690520,4723683378216690
2026-03-03,921.46,922.03,859.3,859.4,417162359,46225160333542,4372867287425920
2026-03-04,827.46,845.52,751.45,756.79,443233929,55137639198110,3842186948595310
2026-03-05,775.83,855.65,775.26,831.22,310627105,37905418042802,4215373838940290
2026-03-06,815.04,833.08,797.9,828.83,230774973,26531982773315,4213208270266540
2026-03-09,777.67,786.66,751.42,775.31,223897220,28637284546998,3956307349756840
2026-03-10,820.11,833.94,806.41,823.02,192466941,24422233390272,4175129080474670
2026-03-11,842.21,854.96,825.81,834.05,216377577,22517686066732,4233679438518760
2026-03-12,826.36,836.64,819.77,827.51,187421991,19213651317744,4209129606027760
2026-03-13,800.34,821.54,797.11,812.93,238039544,19670294328079,4132893942760280
2026-03-16,817.51,828.38,809.06,826.83,160558981,17478309633247,4184067396982220
2026-03-17,853.4,854.39,839.5,840.89,144432939,16775088288434,4253665459058640
2026-03-18,861.48,890.41,860.77,888.57,300673278,21885355656970,4476653016228640
2026-03-19,861.23,878.88,857.73,862.37,204279795,17564117018149,4347848556380930
2026-03-20,869.58,871.86,859.83,862.5,321284413,26660699869321,4355916066406090
2026-03-23,829.96,829.96,803.42,804.86,211021214,21666351510661,4066550360241380
2026-03-24,841.92,842.94,803.08,827.64,203646865,20231219170529,4182509833903380
2026-03-25,847.46,857.63,837.43,838.7,180789995,20483026765313,4246614722561780
2026-03-26,829.6,830.62,807.13,808.89,169415221,20953406498363,4105820451591690
2026-03-27,783.41,809.78,772.21,805.19,198591710,20585078258520,4088539204953030
2026-03-30,765.53,783.3,761.08,780.32,151376066,17188474509842,3965382140414780
2026-03-31,757.62,772.81,743.29,744.57,186407439,24590023226455,3790439772506400
2026-04-01,789.35,819.67,780.98,813.84,235241996,24926793887941,4119830823662560
2026-04-02,825.52,829.81,764.34,774.63,234908568,27444613015265,3932807059276870
2026-04-03,797.34,804.95,788.39,798.32,176553913,16773601085876,4042036651569910
2026-04-06,806.59,820.23,804.43,811.84,163954959,17176800502488,4101179791429220
2026-04-07,829.9,836.08,809.26,821.1,179839003,19811242444556,4138870705648710
2026-04-08,872.13,892.17,866.77,882.81,296823827,31729374139866,4431486253570390
2026-04-09,874.49,879.98,862.13,865.75,290096697,28953467312066,4357528351559870
2026-04-10,882.3,890.08,877.3,878.78,207879498,19044523845212,4416219262859530
2026-04-13,857.95,874.35,857.01,870.78,146468373,16804901194459,4374089461112170
2026-04-14,895.98,907.4,891.74,897.0,187156017,22483652925376,4482087774666470
2026-04-15,926.1,933.04,912.4,916.6,293897533,26959810674629,4578042983578520
2026-04-16,925.05,938.87,920.93,937.87,217984024,21865215228047,4681502264341120
2026-04-17,938.0,938.98,926.77,931.41,214563032,20354894960365,4651918349764360
2026-04-20,935.02,945.91,929.08,935.75,152808885,19541272634151,4672687678412630
2026-04-21,949.37,962.47,949.24,962.26,284427826,26653845653045,4805036444854140
2026-04-22,961.97,966.08,949.42,964.52,198271372,25129964644147,4823751191771280
2026-04-23,975.5,989.88,948.19,975.62,279701543,34212903489116,4867185599004390
2026-04-24,978.27,981.72,960.09,971.87,193453256,24573922402194,4860440470449440
2026-04-27,980.35,1002.78,980.02,995.33,192696465,27510002656006,4966912618550130
2026-04-28,1000.71,1011.6,995.35,999.03,287847670,30621222518824,4986884884480850
2026-04-29,994.38,1009.87,991.46,1006.59,190009715,25079365858263,5023611479136780
2026-04-30,1015.18,1017.96,991.91,992.15,215968213,29284456311948,4953741175603240
2026-05-04,1022.41,1049.87,1014.85,1049.66,344438210,36528804116448,5218647548852110
2026-05-06,1076.73,1137.23,1076.73,1129.63,431710932,51594063535055,5572248259150870
2026-05-07,1150.18,1156.72,1110.37,1149.86,304458897,44563640888172,5658520854488980
2026-05-08,1124.95,1153.8,1120.24,1151.17,223186308,35990654522623,5663003948255730
2026-05-11,1201.01,1226.18,1192.24,1211.44,354182033,46531273557670,5923698550495280
2026-05-12,1233.82,1241.39,1148.24,1183.41,337339887,59253062022246,5786231657472400
2026-05-13,1158.87,1222.53,1143.13,1220.17,247076417,44647792328798,5946245819236475
2026-05-14,1223.66,1246.61,1220.36,1243.17,312884395,45677077486707,6052837515951540
2026-05-15,1236.66,1253.67,1143.19,1162.39,360427453,52546997214769,5674783477197500
2026-05-18,1154.84,1193.32,1109.59,1171.3,223882429,39450394915615,5696471198947860
2026-05-19,1154.09,1159.13,1110.81,1132.42,213165540,34101830563105,5507743444556840
2026-05-20,1141.57,1142.24,1097.82,1125.51,198631433,36425497296519,5465586624879105
2026-05-21,1171.1,1226.59,1170.63,1225.22,216590243,38445828804360,5937371868698570
2026-05-22,1232.73,1235.4,1214.77,1226.03,165631621,27518898489997,5954935142996345
2026-05-26,1262.2,1274.96,1252.13,1260.53,197797644,35947633753180,6112226645622795
2026-05-27,1296.31,1340.85,1291.71,1298.86,282705950,51209811832782,6266026167668990
2026-05-28,1287.18,1305.67,1235.32,1292.57,235136914,47404077506833,6235499345743540
2026-05-29,1327.15,1343.14,1310.59,1342.82,436024295,73843012312962,6470569557899800
2026-06-01,1344.09,1412.58,1343.96,1399.91,339002049,66732983997101,6722637739839555
2026-06-02,1419.07,1430.49,1353.19,1407.23,318628838,63504232543623,6738076361591060
2026-06-04,1374.74,1402.04,1367.15,1379.56,192907932,43162683062044,6605692278144540
2026-06-05,1323.25,1338.13,1278.65,1297.02,199470293,44729607853977,6231443094675910
2026-06-08,1282.81,1282.81,1177.72,1186.54,201013671,44632844274615,5710100994942150
2026-06-09,1221.75,1297.79,1206.94,1293.4,205353052,42770727099543,6183172115667445
2026-06-10,1258.44,1274.61,1197.04,1227.12,198333092,36129215184697,5893939232439095
2026-06-11,1190.75,1243.45,1171.45,1231.54,215946096,42247085680937,5915679753825930
2026-06-12,1317.78,1345.97,1285.48,1291.32,249425155,47785005687508,6208161445625240
2026-06-15,1360.33,1370.94,1346.15,1360.26,277680010,36372209898890,6537580402245060
2026-06-16,1386.42,1396.59,1357.84,1391.74,256282437,35447978789660,6678398617235880
2026-06-17,1372.13,1418.39,1370.26,1416.97,205527214,31473372598994,6786943470910220
2026-06-18,1420.99,1466.74,1420.95,1459.23,179829938,45319524633098,6952087394864900
2026-06-19,1499.31,1518.11,1423.84,1459.48,228408636,62431942655298,6950391167358345
2026-06-22,1442.16,1500.12,1434.1,1477.22,143407365,38605825752313,7005702086164200
2026-06-23,1470.75,1487.31,1320.8,1321.7,196780379,57390835164322,6294825155063615
2026-06-24,1348.99,1389.53,1300.92,1369.62,181819846,52454909998781,6506513164776290
2026-06-25,1408.25,1473.83,1405.73,1454.15,159439291,47452446260448,6872410340696050
2026-06-26,1433.15,1441.9,1318.56,1366.49,202731327,50219855541278,6466578455604610
2026-06-29,1352.07,1377.12,1311.25,1352.54,169408387,39787382826301,6442581959468920
2026-06-30,1356.86,1404.1,1325.41,1370.73,141472156,38507186693376,6507869449343610
2026-07-01,1388.86,1396.54,1309.84,1335.36,164166644,35587386172070,6362998507314190
2026-07-02,1269.77,1304.45,1213.66,1219.62,181256477,45474375572590,5850546912315975
2026-07-03,1235.2,1308.19,1176.04,1299.3,156731144,42052329298368,6198897241765130
2026-07-06,1316.14,1341.16,1253.99,1293.13,129343687,29037487735082,6169791649275900
2026-07-07,1271.07,1278.15,1180.72,1225.57,184615622,37564302127387,5860148496868680
2026-07-08,1190.6,1251.83,1149.71,1158.37,187206974,39819687194603,5542952041616480
2026-07-09,1202.01,1212.49,1130.56,1169.73,186288502,36417485556412,5580881887514820
2026-07-10,1214.66,1236.84,1188.54,1196.69,163950850,28344793507965,5717983684122520
2026-07-13,1185.03,1204.96,1074.29,1078.78,162891530,36922159140884,5192829966477310
2026-07-14,1073.0,1112.5,1020.62,1092.23,176656178,43128387693910,5236435154190340
2026-07-15,1129.73,1189.29,1129.41,1163.9,139775971,31369125708233,5569304263348940
2026-07-16,1106.26,1111.32,1067.14,1080.36,127385424,26930325368910,5204404364584180
2026-07-20,1051.25,1083.43,1024.77,1032.52,126166966,26951755961111,4970734701480240
2026-07-21,1038.95,1089.08,1018.67,1073.39,110783808,22256456126170,5153305844220400
2026-07-22,1125.36,1143.93,1079.09,1080.22,122865833,25115110146696,5191399669690470
2026-07-23,1109.11,1129.67,1093.73,1126.33,132823879,22647567150863,5418663458590300
2026-07-24,1110.62,1110.62,1048.54,1055.58,135452533,26160909027540,5101630320720180
2026-07-27,1076.67,1077.01,1034.06,1069.22,112392171,21941493387743,5155876288771060
2026-07-28,1008.69,1011.79,941.08,945.69,153834993,33354727819582,4587723510017620
2026-07-29,957.46,982.09,818.98,887.2,239271108,45897680204164,4337325039208470
2026-07-30,891.08,938.15,863.04,872.49,200702659,35877602072410,4280685292430780
2026-07-31,880.79,1053.39,877.06,1046.81,244557434,45801046217042,5068154863316990
2026-08-03,1005.4,1013.07,981.48,986.72,138687902,24324294423615,4798681943480750
2026-08-04,1002.75,1009.09,953.87,1000.03,148973655,25556227108753,4872836862973840
2026-08-05,1042.4,1053.19,1029.11,1038.59,148096214,22675616046286,5057943610985410
2026-08-06,1016.93,1028.69,975.74,982.92,149107899,24344161335923,4817213252316560
2026-08-07,994.75,1004.61,960.79,974.73,145454232,22561039336468,4786487163578110
2026-08-10,982.71,998.62,967.33,977.84,114941660,16929827467493,4814065809046980
2026-08-11,967.57,998.29,962.94,987.4,129551637,19291562868773,4850838947189170
2026-08-12,1002.58,1045.31,998.71,1029.43,133843368,23939240085001,5035546863874770
2026-08-13,1063.04,1084.0,1060.23,1071.24,203460572,30501328181783,5222192522980330
2026-08-14,1103.18,1105.09,1077.08,1098.18,144889899,24300838564350,5349811912399910
2026-08-18,1125.72,1142.97,1068.52,1082.0,157016249,26931638093967,5267627761227250
2026-08-19,1023.7,1037.25,1003.46,1012.61,113607416,20729498337189,4952524028430130
