종목,월,방향,손절선(%),손절적용,구간,신호,제외,합계(%),평균(%),승률(%),손익비,손익분기 승률(%),질 때 표본,최고(%),최악(%),표준편차(%),갭손절,장중손절,평균 보유일,판정가능,구간 시작일,구간 종료일
KODEX 코스닥150선물인버스,5,위,무손절,가능,앞 절반,5,0,-4.8,-0.96,20.0,0.756,56.96,4,1.12,-2.21,1.35,0,0,7.8,아니오,2017-05-19,2021-05-20
KODEX 코스닥150선물인버스,5,위,무손절,가능,뒤 절반,5,0,-14.62,-2.92,20.0,0.281,78.09,4,1.1,-7.35,3.17,0,0,7.4,아니오,2022-05-20,2026-05-20
KODEX 코스닥150선물인버스,5,위,무손절,가능,최근 10년,10,0,-19.43,-1.94,20.0,0.411,70.89,8,1.12,-7.35,2.52,0,0,7.6,예,2017-05-19,2026-05-20
KODEX 코스닥150선물인버스,5,위,무손절,가능,최근 5년,5,0,-14.62,-2.92,20.0,0.281,78.09,4,1.1,-7.35,3.17,0,0,7.4,아니오,2022-05-20,2026-05-20
KODEX 코스닥150선물인버스,6,아래,-3.0,가능,전체,10,0,-16.96,-1.7,10.0,0.452,61.98,8,1.02,-3.0,1.54,0,5,5.0,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-3.0,가능,앞 절반,5,0,-5.15,-1.03,20.0,0.494,53.54,3,1.02,-3.0,1.85,0,2,5.6,아니오,2017-06-20,2021-06-18
KODEX 코스닥150선물인버스,6,아래,-3.0,가능,뒤 절반,5,0,-11.81,-2.36,0.0,0.0,100.0,5,-1.25,-3.0,0.88,0,3,4.4,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-3.0,가능,최근 10년,10,0,-16.96,-1.7,10.0,0.452,61.98,8,1.02,-3.0,1.54,0,5,5.0,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-3.0,가능,최근 5년,5,0,-11.81,-2.36,0.0,0.0,100.0,5,-1.25,-3.0,0.88,0,3,4.4,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-4.0,가능,전체,10,0,-21.96,-2.2,10.0,0.354,66.48,8,1.02,-4.0,2.02,0,5,5.9,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-4.0,가능,앞 절반,5,0,-7.15,-1.43,20.0,0.373,58.26,3,1.02,-4.0,2.39,0,2,7.0,아니오,2017-06-20,2021-06-18
KODEX 코스닥150선물인버스,6,아래,-4.0,가능,뒤 절반,5,0,-14.81,-2.96,0.0,0.0,100.0,5,-1.25,-4.0,1.43,0,3,4.8,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-4.0,가능,최근 10년,10,0,-21.96,-2.2,10.0,0.354,66.48,8,1.02,-4.0,2.02,0,5,5.9,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-4.0,가능,최근 5년,5,0,-14.81,-2.96,0.0,0.0,100.0,5,-1.25,-4.0,1.43,0,3,4.8,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-5.0,가능,전체,10,0,-21.16,-2.12,10.0,0.367,65.86,8,1.02,-5.0,2.21,0,3,6.0,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-5.0,가능,앞 절반,5,0,-6.31,-1.26,20.0,0.416,56.5,3,1.02,-5.0,2.39,0,1,7.0,아니오,2017-06-20,2021-06-18
KODEX 코스닥150선물인버스,6,아래,-5.0,가능,뒤 절반,5,0,-14.84,-2.97,0.0,0.0,100.0,5,-1.25,-5.0,1.88,0,2,5.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-5.0,가능,최근 10년,10,0,-21.16,-2.12,10.0,0.367,65.86,8,1.02,-5.0,2.21,0,3,6.0,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-5.0,가능,최근 5년,5,0,-14.84,-2.97,0.0,0.0,100.0,5,-1.25,-5.0,1.88,0,2,5.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-6.0,가능,전체,10,0,-24.16,-2.42,10.0,0.323,68.04,8,1.02,-6.0,2.66,0,3,6.0,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-6.0,가능,앞 절반,5,0,-7.31,-1.46,20.0,0.366,58.57,3,1.02,-6.0,2.79,0,1,7.0,아니오,2017-06-20,2021-06-18
KODEX 코스닥150선물인버스,6,아래,-6.0,가능,뒤 절반,5,0,-16.84,-3.37,0.0,0.0,100.0,5,-1.25,-6.0,2.42,0,2,5.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-6.0,가능,최근 10년,10,0,-24.16,-2.42,10.0,0.323,68.04,8,1.02,-6.0,2.66,0,3,6.0,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-6.0,가능,최근 5년,5,0,-16.84,-3.37,0.0,0.0,100.0,5,-1.25,-6.0,2.42,0,2,5.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-7.0,가능,전체,10,0,-23.94,-2.39,10.0,0.326,67.89,8,1.02,-7.0,2.77,0,2,6.9,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-7.0,가능,앞 절반,5,0,-8.31,-1.66,20.0,0.327,60.3,3,1.02,-7.0,3.2,0,1,7.2,아니오,2017-06-20,2021-06-18
KODEX 코스닥150선물인버스,6,아래,-7.0,가능,뒤 절반,5,0,-15.62,-3.12,0.0,0.0,100.0,5,-1.25,-7.0,2.38,0,1,6.6,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-7.0,가능,최근 10년,10,0,-23.94,-2.39,10.0,0.326,67.89,8,1.02,-7.0,2.77,0,2,6.9,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-7.0,가능,최근 5년,5,0,-15.62,-3.12,0.0,0.0,100.0,5,-1.25,-7.0,2.38,0,1,6.6,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-8.0,가능,전체,10,0,-25.94,-2.59,10.0,0.302,69.15,8,1.02,-8.0,3.14,0,2,6.9,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-8.0,가능,앞 절반,5,0,-9.31,-1.86,20.0,0.295,61.77,3,1.02,-8.0,3.62,0,1,7.2,아니오,2017-06-20,2021-06-18
KODEX 코스닥150선물인버스,6,아래,-8.0,가능,뒤 절반,5,0,-16.62,-3.32,0.0,0.0,100.0,5,-1.25,-8.0,2.79,0,1,6.6,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-8.0,가능,최근 10년,10,0,-25.94,-2.59,10.0,0.302,69.15,8,1.02,-8.0,3.14,0,2,6.9,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-8.0,가능,최근 5년,5,0,-16.62,-3.32,0.0,0.0,100.0,5,-1.25,-8.0,2.79,0,1,6.6,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-9.0,가능,전체,10,0,-27.32,-2.73,10.0,0.287,69.94,8,1.02,-9.0,3.41,0,1,6.9,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-9.0,가능,앞 절반,5,0,-9.7,-1.94,20.0,0.284,62.29,3,1.02,-8.39,3.78,0,0,7.2,아니오,2017-06-20,2021-06-18
KODEX 코스닥150선물인버스,6,아래,-9.0,가능,뒤 절반,5,0,-17.62,-3.52,0.0,0.0,100.0,5,-1.25,-9.0,3.21,0,1,6.6,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-9.0,가능,최근 10년,10,0,-27.32,-2.73,10.0,0.287,69.94,8,1.02,-9.0,3.41,0,1,6.9,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-9.0,가능,최근 5년,5,0,-17.62,-3.52,0.0,0.0,100.0,5,-1.25,-9.0,3.21,0,1,6.6,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-10.0,가능,전체,10,0,-28.32,-2.83,10.0,0.277,70.48,8,1.02,-10.0,3.63,0,1,6.9,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-10.0,가능,앞 절반,5,0,-9.7,-1.94,20.0,0.284,62.29,3,1.02,-8.39,3.78,0,0,7.2,아니오,2017-06-20,2021-06-18
KODEX 코스닥150선물인버스,6,아래,-10.0,가능,뒤 절반,5,0,-18.62,-3.72,0.0,0.0,100.0,5,-1.25,-10.0,3.64,0,1,6.6,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-10.0,가능,최근 10년,10,0,-28.32,-2.83,10.0,0.277,70.48,8,1.02,-10.0,3.63,0,1,6.9,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,-10.0,가능,최근 5년,5,0,-18.62,-3.72,0.0,0.0,100.0,5,-1.25,-10.0,3.64,0,1,6.6,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,무손절,가능,전체,10,0,-19.45,-1.95,10.0,0.397,64.42,8,1.02,-8.39,2.62,0,0,7.1,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,무손절,가능,앞 절반,5,0,-9.7,-1.94,20.0,0.284,62.29,3,1.02,-8.39,3.78,0,0,7.2,아니오,2017-06-20,2021-06-18
KODEX 코스닥150선물인버스,6,아래,무손절,가능,뒤 절반,5,0,-9.75,-1.95,0.0,0.0,100.0,5,-1.13,-3.78,1.08,0,0,7.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,무손절,가능,최근 10년,10,0,-19.45,-1.95,10.0,0.397,64.42,8,1.02,-8.39,2.62,0,0,7.1,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,아래,무손절,가능,최근 5년,5,0,-9.75,-1.95,0.0,0.0,100.0,5,-1.13,-3.78,1.08,0,0,7.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-3.0,가능,전체,10,0,12.16,1.22,60.0,1.367,38.03,3,8.39,-3.0,3.36,0,2,6.1,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-3.0,가능,앞 절반,5,0,6.54,1.31,40.0,2.628,22.05,2,8.39,-3.0,4.37,0,1,6.2,아니오,2017-06-20,2021-06-18
KODEX 코스닥150선물인버스,6,위,-3.0,가능,뒤 절반,5,0,5.62,1.12,80.0,0.719,58.19,1,3.78,-3.0,2.5,0,1,6.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-3.0,가능,최근 10년,10,0,12.16,1.22,60.0,1.367,38.03,3,8.39,-3.0,3.36,0,2,6.1,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-3.0,가능,최근 5년,5,0,5.62,1.12,80.0,0.719,58.19,1,3.78,-3.0,2.5,0,1,6.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-4.0,가능,전체,10,0,19.45,1.95,80.0,2.518,25.58,1,8.39,-1.02,2.62,0,0,7.1,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-4.0,가능,앞 절반,5,0,9.7,1.94,60.0,3.517,17.71,1,8.39,-1.02,3.78,0,0,7.2,아니오,2017-06-20,2021-06-18
KODEX 코스닥150선물인버스,6,위,-4.0,가능,뒤 절반,5,0,9.75,1.95,100.0,,,0,3.78,1.13,1.08,0,0,7.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-4.0,가능,최근 10년,10,0,19.45,1.95,80.0,2.518,25.58,1,8.39,-1.02,2.62,0,0,7.1,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-4.0,가능,최근 5년,5,0,9.75,1.95,100.0,,,0,3.78,1.13,1.08,0,0,7.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-5.0,가능,전체,10,0,19.45,1.95,80.0,2.518,25.58,1,8.39,-1.02,2.62,0,0,7.1,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-5.0,가능,앞 절반,5,0,9.7,1.94,60.0,3.517,17.71,1,8.39,-1.02,3.78,0,0,7.2,아니오,2017-06-20,2021-06-18
KODEX 코스닥150선물인버스,6,위,-5.0,가능,뒤 절반,5,0,9.75,1.95,100.0,,,0,3.78,1.13,1.08,0,0,7.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-5.0,가능,최근 10년,10,0,19.45,1.95,80.0,2.518,25.58,1,8.39,-1.02,2.62,0,0,7.1,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-5.0,가능,최근 5년,5,0,9.75,1.95,100.0,,,0,3.78,1.13,1.08,0,0,7.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-6.0,가능,전체,10,0,19.45,1.95,80.0,2.518,25.58,1,8.39,-1.02,2.62,0,0,7.1,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-6.0,가능,앞 절반,5,0,9.7,1.94,60.0,3.517,17.71,1,8.39,-1.02,3.78,0,0,7.2,아니오,2017-06-20,2021-06-18
KODEX 코스닥150선물인버스,6,위,-6.0,가능,뒤 절반,5,0,9.75,1.95,100.0,,,0,3.78,1.13,1.08,0,0,7.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-6.0,가능,최근 10년,10,0,19.45,1.95,80.0,2.518,25.58,1,8.39,-1.02,2.62,0,0,7.1,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-6.0,가능,최근 5년,5,0,9.75,1.95,100.0,,,0,3.78,1.13,1.08,0,0,7.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-7.0,가능,전체,10,0,19.45,1.95,80.0,2.518,25.58,1,8.39,-1.02,2.62,0,0,7.1,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-7.0,가능,앞 절반,5,0,9.7,1.94,60.0,3.517,17.71,1,8.39,-1.02,3.78,0,0,7.2,아니오,2017-06-20,2021-06-18
KODEX 코스닥150선물인버스,6,위,-7.0,가능,뒤 절반,5,0,9.75,1.95,100.0,,,0,3.78,1.13,1.08,0,0,7.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-7.0,가능,최근 10년,10,0,19.45,1.95,80.0,2.518,25.58,1,8.39,-1.02,2.62,0,0,7.1,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-7.0,가능,최근 5년,5,0,9.75,1.95,100.0,,,0,3.78,1.13,1.08,0,0,7.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-8.0,가능,전체,10,0,19.45,1.95,80.0,2.518,25.58,1,8.39,-1.02,2.62,0,0,7.1,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-8.0,가능,앞 절반,5,0,9.7,1.94,60.0,3.517,17.71,1,8.39,-1.02,3.78,0,0,7.2,아니오,2017-06-20,2021-06-18
KODEX 코스닥150선물인버스,6,위,-8.0,가능,뒤 절반,5,0,9.75,1.95,100.0,,,0,3.78,1.13,1.08,0,0,7.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-8.0,가능,최근 10년,10,0,19.45,1.95,80.0,2.518,25.58,1,8.39,-1.02,2.62,0,0,7.1,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-8.0,가능,최근 5년,5,0,9.75,1.95,100.0,,,0,3.78,1.13,1.08,0,0,7.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-9.0,가능,전체,10,0,19.45,1.95,80.0,2.518,25.58,1,8.39,-1.02,2.62,0,0,7.1,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-9.0,가능,앞 절반,5,0,9.7,1.94,60.0,3.517,17.71,1,8.39,-1.02,3.78,0,0,7.2,아니오,2017-06-20,2021-06-18
KODEX 코스닥150선물인버스,6,위,-9.0,가능,뒤 절반,5,0,9.75,1.95,100.0,,,0,3.78,1.13,1.08,0,0,7.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-9.0,가능,최근 10년,10,0,19.45,1.95,80.0,2.518,25.58,1,8.39,-1.02,2.62,0,0,7.1,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-9.0,가능,최근 5년,5,0,9.75,1.95,100.0,,,0,3.78,1.13,1.08,0,0,7.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-10.0,가능,전체,10,0,19.45,1.95,80.0,2.518,25.58,1,8.39,-1.02,2.62,0,0,7.1,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-10.0,가능,앞 절반,5,0,9.7,1.94,60.0,3.517,17.71,1,8.39,-1.02,3.78,0,0,7.2,아니오,2017-06-20,2021-06-18
KODEX 코스닥150선물인버스,6,위,-10.0,가능,뒤 절반,5,0,9.75,1.95,100.0,,,0,3.78,1.13,1.08,0,0,7.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-10.0,가능,최근 10년,10,0,19.45,1.95,80.0,2.518,25.58,1,8.39,-1.02,2.62,0,0,7.1,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,-10.0,가능,최근 5년,5,0,9.75,1.95,100.0,,,0,3.78,1.13,1.08,0,0,7.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,무손절,가능,전체,10,0,19.45,1.95,80.0,2.518,25.58,1,8.39,-1.02,2.62,0,0,7.1,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,무손절,가능,앞 절반,5,0,9.7,1.94,60.0,3.517,17.71,1,8.39,-1.02,3.78,0,0,7.2,아니오,2017-06-20,2021-06-18
KODEX 코스닥150선물인버스,6,위,무손절,가능,뒤 절반,5,0,9.75,1.95,100.0,,,0,3.78,1.13,1.08,0,0,7.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,무손절,가능,최근 10년,10,0,19.45,1.95,80.0,2.518,25.58,1,8.39,-1.02,2.62,0,0,7.1,예,2017-06-20,2026-06-19
KODEX 코스닥150선물인버스,6,위,무손절,가능,최근 5년,5,0,9.75,1.95,100.0,,,0,3.78,1.13,1.08,0,0,7.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150선물인버스,7,아래,-3.0,가능,전체,10,0,-17.35,-1.74,20.0,1.008,49.8,8,4.33,-3.0,2.56,0,7,5.0,예,2017-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-3.0,가능,앞 절반,5,0,-6.87,-1.37,20.0,1.546,39.28,4,4.33,-3.0,3.21,0,3,5.6,아니오,2017-07-20,2021-07-20
KODEX 코스닥150선물인버스,7,아래,-3.0,가능,뒤 절반,5,0,-10.48,-2.1,20.0,0.506,66.4,4,1.52,-3.0,2.02,0,4,4.4,아니오,2022-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-3.0,가능,최근 10년,10,0,-17.35,-1.74,20.0,1.008,49.8,8,4.33,-3.0,2.56,0,7,5.0,예,2017-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-3.0,가능,최근 5년,5,0,-10.48,-2.1,20.0,0.506,66.4,4,1.52,-3.0,2.02,0,4,4.4,아니오,2022-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-4.0,가능,전체,10,0,-13.52,-1.35,30.0,1.035,49.15,7,4.92,-4.0,3.59,0,5,6.3,예,2017-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-4.0,가능,앞 절반,5,0,-9.87,-1.97,20.0,1.219,45.06,4,4.33,-4.0,3.61,0,3,6.0,아니오,2017-07-20,2021-07-20
KODEX 코스닥150선물인버스,7,아래,-4.0,가능,뒤 절반,5,0,-3.64,-0.73,40.0,0.958,51.07,3,4.92,-4.0,3.88,0,2,6.6,아니오,2022-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-4.0,가능,최근 10년,10,0,-13.52,-1.35,30.0,1.035,49.15,7,4.92,-4.0,3.59,0,5,6.3,예,2017-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-4.0,가능,최근 5년,5,0,-3.64,-0.73,40.0,0.958,51.07,3,4.92,-4.0,3.88,0,2,6.6,아니오,2022-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-5.0,가능,전체,10,0,-14.72,-1.47,30.0,0.986,50.36,7,4.92,-5.0,3.76,0,3,6.8,예,2017-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-5.0,가능,앞 절반,5,0,-11.39,-2.28,20.0,1.101,47.59,4,4.33,-5.0,3.87,0,2,6.2,아니오,2017-07-20,2021-07-20
KODEX 코스닥150선물인버스,7,아래,-5.0,가능,뒤 절반,5,0,-3.33,-0.67,40.0,0.989,50.27,3,4.92,-5.0,3.9,0,1,7.4,아니오,2022-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-5.0,가능,최근 10년,10,0,-14.72,-1.47,30.0,0.986,50.36,7,4.92,-5.0,3.76,0,3,6.8,예,2017-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-5.0,가능,최근 5년,5,0,-3.33,-0.67,40.0,0.989,50.27,3,4.92,-5.0,3.9,0,1,7.4,아니오,2022-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-6.0,가능,전체,10,0,-17.72,-1.77,30.0,0.882,53.13,7,4.92,-6.0,4.09,0,3,7.0,예,2017-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-6.0,가능,앞 절반,5,0,-13.39,-2.68,20.0,0.977,50.58,4,4.33,-6.0,4.25,0,2,6.6,아니오,2017-07-20,2021-07-20
KODEX 코스닥150선물인버스,7,아래,-6.0,가능,뒤 절반,5,0,-4.33,-0.87,40.0,0.897,52.71,3,4.92,-6.0,4.19,0,1,7.4,아니오,2022-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-6.0,가능,최근 10년,10,0,-17.72,-1.77,30.0,0.882,53.13,7,4.92,-6.0,4.09,0,3,7.0,예,2017-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-6.0,가능,최근 5년,5,0,-4.33,-0.87,40.0,0.897,52.71,3,4.92,-6.0,4.19,0,1,7.4,아니오,2022-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-7.0,가능,전체,10,0,-20.72,-2.07,30.0,0.798,55.62,7,4.92,-7.0,4.45,0,3,7.0,예,2017-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-7.0,가능,앞 절반,5,0,-15.39,-3.08,20.0,0.878,53.25,4,4.33,-7.0,4.65,0,2,6.6,아니오,2017-07-20,2021-07-20
KODEX 코스닥150선물인버스,7,아래,-7.0,가능,뒤 절반,5,0,-5.33,-1.07,40.0,0.821,54.91,3,4.92,-7.0,4.51,0,1,7.4,아니오,2022-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-7.0,가능,최근 10년,10,0,-20.72,-2.07,30.0,0.798,55.62,7,4.92,-7.0,4.45,0,3,7.0,예,2017-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-7.0,가능,최근 5년,5,0,-5.33,-1.07,40.0,0.821,54.91,3,4.92,-7.0,4.51,0,1,7.4,아니오,2022-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-8.0,가능,전체,10,0,-23.72,-2.37,30.0,0.729,57.85,7,4.92,-8.0,4.83,0,3,7.3,예,2017-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-8.0,가능,앞 절반,5,0,-17.39,-3.48,20.0,0.797,55.64,4,4.33,-8.0,5.09,0,2,7.0,아니오,2017-07-20,2021-07-20
KODEX 코스닥150선물인버스,7,아래,-8.0,가능,뒤 절반,5,0,-6.33,-1.27,40.0,0.757,56.92,3,4.92,-8.0,4.85,0,1,7.6,아니오,2022-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-8.0,가능,최근 10년,10,0,-23.72,-2.37,30.0,0.729,57.85,7,4.92,-8.0,4.83,0,3,7.3,예,2017-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-8.0,가능,최근 5년,5,0,-6.33,-1.27,40.0,0.757,56.92,3,4.92,-8.0,4.85,0,1,7.6,아니오,2022-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-9.0,가능,전체,10,0,-26.72,-2.67,30.0,0.67,59.87,7,4.92,-9.0,5.22,0,3,7.3,예,2017-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-9.0,가능,앞 절반,5,0,-19.39,-3.88,20.0,0.73,57.81,4,4.33,-9.0,5.54,0,2,7.0,아니오,2017-07-20,2021-07-20
KODEX 코스닥150선물인버스,7,아래,-9.0,가능,뒤 절반,5,0,-7.33,-1.47,40.0,0.702,58.76,3,4.92,-9.0,5.2,0,1,7.6,아니오,2022-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-9.0,가능,최근 10년,10,0,-26.72,-2.67,30.0,0.67,59.87,7,4.92,-9.0,5.22,0,3,7.3,예,2017-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-9.0,가능,최근 5년,5,0,-7.33,-1.47,40.0,0.702,58.76,3,4.92,-9.0,5.2,0,1,7.6,아니오,2022-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-10.0,가능,전체,10,0,-23.7,-2.37,30.0,0.729,57.83,7,4.92,-10.0,5.1,0,2,7.7,예,2017-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-10.0,가능,앞 절반,5,0,-15.37,-3.07,20.0,0.879,53.22,4,4.33,-10.0,5.11,0,1,7.8,아니오,2017-07-20,2021-07-20
KODEX 코스닥150선물인버스,7,아래,-10.0,가능,뒤 절반,5,0,-8.33,-1.67,40.0,0.654,60.45,3,4.92,-10.0,5.57,0,1,7.6,아니오,2022-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-10.0,가능,최근 10년,10,0,-23.7,-2.37,30.0,0.729,57.83,7,4.92,-10.0,5.1,0,2,7.7,예,2017-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,-10.0,가능,최근 5년,5,0,-8.33,-1.67,40.0,0.654,60.45,3,4.92,-10.0,5.57,0,1,7.6,아니오,2022-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,무손절,가능,전체,10,0,-11.0,-1.1,30.0,1.154,46.42,7,4.92,-6.43,3.65,0,0,7.9,예,2017-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,무손절,가능,앞 절반,5,0,-11.8,-2.36,20.0,1.074,48.22,4,4.33,-6.43,4.04,0,0,7.8,아니오,2017-07-20,2021-07-20
KODEX 코스닥150선물인버스,7,아래,무손절,가능,뒤 절반,5,0,0.8,0.16,40.0,1.712,36.87,3,4.92,-2.68,3.11,0,0,8.0,아니오,2022-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,무손절,가능,최근 10년,10,0,-11.0,-1.1,30.0,1.154,46.42,7,4.92,-6.43,3.65,0,0,7.9,예,2017-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,아래,무손절,가능,최근 5년,5,0,0.8,0.16,40.0,1.712,36.87,3,4.92,-2.68,3.11,0,0,8.0,아니오,2022-07-20,2026-07-20
KODEX 코스닥150선물인버스,7,위,-3.0,가능,전체,10,0,9.87,0.99,60.0,1.264,44.17,4,6.43,-3.5,3.48,1,2,6.2,예,2017-07-20,2026-07-20
