종목,테스트,파라미터,시작연도,방향,시대 구간,사건,구간,기준,신호,제외,표본,평균(%),중앙값(%),승률(%),최고(%),최악(%),표준편차(%)
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,1일,종가,1,0,1,-1.8,-1.8,0.0,-1.8,-1.8,
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,1일,익일시가,1,0,1,-1.8,-1.8,0.0,-1.8,-1.8,
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,1주,종가,1,0,1,2.34,2.34,100.0,2.34,2.34,
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,1주,익일시가,1,0,1,2.34,2.34,100.0,2.34,2.34,
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,1개월,종가,1,0,1,7.36,7.36,100.0,7.36,7.36,
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,1개월,익일시가,1,0,1,7.36,7.36,100.0,7.36,7.36,
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,3개월,종가,1,0,1,5.85,5.85,100.0,5.85,5.85,
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,3개월,익일시가,1,0,1,5.85,5.85,100.0,5.85,5.85,
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,6개월,종가,1,0,1,20.31,20.31,100.0,20.31,20.31,
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,6개월,익일시가,1,0,1,20.31,20.31,100.0,20.31,20.31,
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,1년,종가,1,0,1,14.86,14.86,100.0,14.86,14.86,
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,1,1년,익일시가,1,0,1,14.86,14.86,100.0,14.86,14.86,
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,1,1일,종가,2,0,2,-0.22,-0.22,50.0,0.64,-1.08,1.21
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,1,1일,익일시가,2,0,2,-0.36,-0.36,50.0,1.18,-1.9,2.18
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,1,1주,종가,2,0,2,-4.59,-4.59,0.0,-3.48,-5.7,1.57
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,1,1주,익일시가,2,0,2,-4.74,-4.74,0.0,-4.28,-5.2,0.65
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,1,1개월,종가,2,0,2,4.91,4.91,50.0,11.45,-1.63,9.25
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,1,1개월,익일시가,2,0,2,4.72,4.72,50.0,10.53,-1.1,8.22
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,1,3개월,종가,2,0,2,3.82,3.82,100.0,7.6,0.04,5.34
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,1,3개월,익일시가,2,0,2,3.64,3.64,100.0,6.71,0.58,4.33
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,1,6개월,종가,2,0,2,15.04,15.04,100.0,20.53,9.56,7.76
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,1,6개월,익일시가,2,0,2,14.84,14.84,100.0,19.53,10.14,6.63
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,1,1년,종가,2,0,2,11.23,11.23,100.0,15.7,6.75,6.33
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,1,1년,익일시가,2,0,2,11.04,11.04,100.0,14.74,7.33,5.24
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,2,1일,종가,4,0,4,-0.65,-1.3,25.0,2.22,-2.2,2.0
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,2,1일,익일시가,4,0,4,-0.64,-0.47,50.0,1.42,-3.04,2.13
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,2,1주,종가,4,0,4,2.3,2.79,75.0,4.95,-1.35,2.66
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,2,1주,익일시가,4,0,4,2.28,2.11,100.0,4.05,0.87,1.33
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,2,1개월,종가,4,0,4,5.94,5.2,100.0,12.73,0.61,5.32
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,2,1개월,익일시가,4,0,4,5.92,5.11,100.0,11.77,1.67,4.61
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,2,3개월,종가,4,0,4,9.05,9.67,100.0,11.0,5.85,2.26
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,2,3개월,익일시가,4,0,4,9.06,9.38,100.0,11.62,5.85,2.39
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,2,6개월,종가,4,0,4,16.58,18.17,100.0,23.13,6.85,7.11
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,2,6개월,익일시가,4,0,4,16.62,19.48,100.0,22.07,5.44,7.58
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,2,1년,종가,4,0,4,12.1,12.72,100.0,19.41,3.54,6.75
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,2,1년,익일시가,4,0,4,12.12,13.96,100.0,18.38,2.17,6.99
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,2010년대,34,1일,종가,136,0,136,0.16,0.1,56.62,3.15,-3.33,0.86
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,2010년대,34,1일,익일시가,136,0,136,0.04,0.0,49.26,2.42,-1.65,0.7
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,2010년대,34,1주,종가,136,0,136,0.18,0.32,57.35,5.33,-5.27,1.72
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,2010년대,34,1주,익일시가,136,0,136,0.06,0.15,52.94,5.24,-5.01,1.64
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,2010년대,34,1개월,종가,136,0,136,0.29,0.87,54.41,8.88,-11.95,4.11
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,2010년대,34,1개월,익일시가,136,0,136,0.17,0.77,55.88,8.61,-12.2,4.04
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,2010년대,34,3개월,종가,136,0,136,0.53,0.98,58.09,13.89,-20.45,6.27
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,2010년대,34,3개월,익일시가,136,0,136,0.41,0.59,56.62,12.82,-21.22,6.19
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,2010년대,34,6개월,종가,136,0,136,0.43,-0.57,47.79,21.93,-19.05,8.25
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,2010년대,34,6개월,익일시가,136,0,136,0.3,-0.82,47.79,21.91,-19.05,8.2
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,2010년대,34,1년,종가,136,0,136,2.52,0.43,53.68,33.05,-27.87,12.17
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,2010년대,34,1년,익일시가,136,0,136,2.39,0.28,50.74,33.1,-27.94,12.11
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,2010년대,38,1일,종가,120,0,120,-0.11,-0.06,47.5,5.36,-3.56,1.25
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,2010년대,38,1일,익일시가,120,0,120,-0.11,-0.05,45.83,2.95,-3.41,0.92
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,2010년대,38,1주,종가,120,0,120,-0.11,-0.13,46.67,7.18,-10.55,2.44
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,2010년대,38,1주,익일시가,120,0,120,-0.11,-0.07,49.17,6.36,-6.97,2.2
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,2010년대,38,1개월,종가,120,0,120,-0.01,0.2,51.67,15.46,-15.91,4.49
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,2010년대,38,1개월,익일시가,120,0,120,-0.01,0.28,50.83,12.1,-16.24,4.28
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,2010년대,38,3개월,종가,120,0,120,0.23,1.13,55.83,15.07,-16.88,7.06
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,2010년대,38,3개월,익일시가,120,0,120,0.23,1.04,55.0,14.54,-16.7,7.02
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,2010년대,38,6개월,종가,120,0,120,0.6,0.17,50.83,27.27,-18.04,8.6
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,2010년대,38,6개월,익일시가,120,0,120,0.61,0.1,50.0,23.57,-17.46,8.54
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,2010년대,38,1년,종가,120,0,120,2.02,-0.1,48.33,35.86,-20.39,11.97
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,2010년대,38,1년,익일시가,120,0,120,2.03,0.12,50.83,35.31,-20.45,11.9
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,2010년대,38,1일,종가,78,0,78,0.15,0.11,61.54,1.95,-1.76,0.75
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,2010년대,38,1일,익일시가,78,0,78,0.05,0.02,51.28,1.78,-1.37,0.65
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,2010년대,38,1주,종가,78,0,78,-0.12,0.02,50.0,4.77,-4.52,1.55
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,2010년대,38,1주,익일시가,78,0,78,-0.23,-0.11,48.72,4.16,-4.54,1.48
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,2010년대,38,1개월,종가,78,0,78,0.47,1.07,60.26,8.67,-13.01,3.79
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,2010년대,38,1개월,익일시가,78,0,78,0.36,1.0,56.41,8.03,-12.84,3.79
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,2010년대,38,3개월,종가,78,0,78,0.31,1.06,57.69,11.58,-22.93,6.25
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,2010년대,38,3개월,익일시가,78,0,78,0.2,1.02,57.69,11.28,-22.95,6.22
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,2010년대,38,6개월,종가,78,0,78,0.16,-1.38,48.72,20.6,-17.35,8.5
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,2010년대,38,6개월,익일시가,78,0,78,0.05,-1.7,47.44,20.48,-17.5,8.53
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,2010년대,38,1년,종가,78,0,78,3.04,0.44,53.85,32.41,-20.55,13.12
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,2010년대,38,1년,익일시가,78,0,78,2.94,0.52,53.85,31.63,-20.58,13.13
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,2010년대,36,1일,종가,62,0,62,0.17,0.12,58.06,4.05,-3.81,1.18
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,2010년대,36,1일,익일시가,62,0,62,0.04,0.07,53.23,1.58,-2.87,0.78
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,2010년대,36,1주,종가,62,0,62,-0.16,-0.38,43.55,5.29,-8.39,2.45
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,2010년대,36,1주,익일시가,62,0,62,-0.28,-0.21,43.55,4.36,-7.5,2.3
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,2010년대,36,1개월,종가,62,0,62,0.23,-0.01,50.0,10.77,-9.87,4.17
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,2010년대,36,1개월,익일시가,62,0,62,0.11,-0.03,50.0,10.04,-9.21,4.15
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,2010년대,36,3개월,종가,62,0,62,0.25,1.85,56.45,11.56,-17.67,7.2
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,2010년대,36,3개월,익일시가,62,0,62,0.12,1.55,56.45,12.92,-17.67,7.16
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,2010년대,36,6개월,종가,62,0,62,-0.07,-0.66,45.16,18.01,-14.59,7.98
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,2010년대,36,6개월,익일시가,62,0,62,-0.19,-0.45,46.77,20.27,-14.69,8.02
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,2010년대,36,1년,종가,62,0,62,0.1,-0.66,48.39,27.58,-19.25,10.42
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,2010년대,36,1년,익일시가,62,0,62,-0.02,-0.74,48.39,27.46,-19.17,10.49
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,2010년대,39,1일,종가,48,0,48,-0.06,0.0,47.92,1.56,-1.44,0.61
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,2010년대,39,1일,익일시가,48,0,48,-0.08,-0.02,45.83,1.01,-1.17,0.49
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,2010년대,39,1주,종가,48,0,48,-0.23,0.1,52.08,3.16,-4.14,1.99
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,2010년대,39,1주,익일시가,48,0,48,-0.25,0.05,52.08,4.95,-4.29,1.97
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,2010년대,39,1개월,종가,48,0,48,-0.61,-0.18,45.83,6.1,-13.34,4.2
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,2010년대,39,1개월,익일시가,48,0,48,-0.63,-0.46,43.75,6.9,-13.46,4.26
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,2010년대,39,3개월,종가,48,0,48,-0.9,0.42,52.08,9.41,-21.34,6.88
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,2010년대,39,3개월,익일시가,48,0,48,-0.9,0.25,50.0,9.96,-21.3,7.01
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,2010년대,39,6개월,종가,48,0,48,-0.98,-2.73,41.67,21.12,-18.23,9.31
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,2010년대,39,6개월,익일시가,48,0,48,-0.99,-2.76,41.67,21.64,-18.46,9.38
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,2010년대,39,1년,종가,48,0,48,1.83,-0.88,45.83,29.87,-17.0,13.54
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,2010년대,39,1년,익일시가,48,0,48,1.81,-0.76,43.75,29.79,-16.96,13.5
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 하락,2010년대,20,1일,종가,25,0,25,-0.4,-0.16,36.0,0.71,-3.69,1.02
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 하락,2010년대,20,1일,익일시가,25,0,25,-0.29,-0.1,36.0,0.81,-2.01,0.72
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 하락,2010년대,20,1주,종가,25,0,25,-0.24,-0.35,40.0,3.92,-4.84,2.02
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 하락,2010년대,20,1주,익일시가,25,0,25,-0.12,-0.13,44.0,3.51,-4.4,2.0
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 하락,2010년대,20,1개월,종가,25,0,25,0.77,0.99,52.0,7.46,-7.13,3.84
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 하락,2010년대,20,1개월,익일시가,25,0,25,0.89,0.44,52.0,7.37,-6.7,3.81
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 하락,2010년대,20,3개월,종가,25,0,25,-0.08,0.35,52.0,13.11,-17.45,7.76
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 하락,2010년대,20,3개월,익일시가,25,0,25,0.05,0.23,52.0,13.14,-17.45,7.83
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 하락,2010년대,20,6개월,종가,25,0,25,1.5,-0.06,48.0,20.19,-14.53,8.99
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 하락,2010년대,20,6개월,익일시가,25,0,25,1.63,0.19,52.0,20.19,-14.99,9.12
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 하락,2010년대,20,1년,종가,25,0,25,1.39,0.99,56.0,27.99,-18.12,11.96
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 하락,2010년대,20,1년,익일시가,25,0,25,1.53,1.22,56.0,27.94,-18.32,12.05
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 상승,2010년대,22,1일,종가,23,0,23,0.05,-0.04,39.13,1.09,-0.76,0.47
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 상승,2010년대,22,1일,익일시가,23,0,23,0.07,0.0,47.83,1.09,-0.98,0.53
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 상승,2010년대,22,1주,종가,23,0,23,-0.02,0.26,69.57,2.15,-3.48,1.57
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 상승,2010년대,22,1주,익일시가,23,0,23,-0.0,0.31,73.91,2.21,-3.44,1.55
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 상승,2010년대,22,1개월,종가,23,0,23,0.05,0.15,52.17,5.77,-8.5,3.74
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 상승,2010년대,22,1개월,익일시가,23,0,23,0.07,0.15,52.17,5.84,-8.47,3.67
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 상승,2010년대,22,3개월,종가,23,0,23,-1.48,0.75,52.17,8.25,-24.82,8.08
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 상승,2010년대,22,3개월,익일시가,23,0,23,-1.46,0.23,52.17,8.27,-24.82,8.06
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 상승,2010년대,22,6개월,종가,23,0,23,-1.89,-3.29,39.13,17.58,-21.3,9.91
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 상승,2010년대,22,6개월,익일시가,23,0,23,-1.87,-3.18,43.48,17.62,-21.33,9.91
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 상승,2010년대,22,1년,종가,23,0,23,2.56,-0.94,39.13,28.04,-15.71,13.98
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 상승,2010년대,22,1년,익일시가,23,0,23,2.57,-0.55,43.48,28.04,-15.68,13.95
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 하락,2010년대,14,1일,종가,16,0,16,0.15,0.12,62.5,3.05,-1.35,1.09
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 하락,2010년대,14,1일,익일시가,16,0,16,-0.36,-0.1,43.75,1.71,-4.36,1.45
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 하락,2010년대,14,1주,종가,16,0,16,0.8,1.35,75.0,4.18,-4.62,2.46
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 하락,2010년대,14,1주,익일시가,16,0,16,0.28,0.54,68.75,4.04,-4.78,2.25
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 하락,2010년대,14,1개월,종가,16,0,16,2.44,3.36,68.75,9.8,-7.15,4.64
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 하락,2010년대,14,1개월,익일시가,16,0,16,1.92,3.1,62.5,9.52,-7.31,4.6
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 하락,2010년대,14,3개월,종가,16,0,16,1.8,1.46,56.25,13.59,-13.54,8.04
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 하락,2010년대,14,3개월,익일시가,16,0,16,1.28,-0.25,50.0,13.52,-14.23,7.94
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 하락,2010년대,14,6개월,종가,16,0,16,5.03,4.25,68.75,20.63,-8.12,9.21
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 하락,2010년대,14,6개월,익일시가,16,0,16,4.46,4.32,68.75,19.63,-8.85,8.79
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 하락,2010년대,14,1년,종가,16,0,16,4.95,2.68,62.5,29.28,-12.13,12.75
KODEX 200,테스트 B(연속 등락),N=6,2011,연속 하락,2010년대,14,1년,익일시가,16,0,16,4.39,2.47,62.5,28.43,-12.24,12.42
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 상승,2010년대,9,1일,종가,9,0,9,0.29,-0.04,44.44,1.61,-0.39,0.76
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 상승,2010년대,9,1일,익일시가,9,0,9,0.15,-0.04,44.44,1.51,-0.47,0.68
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 상승,2010년대,9,1주,종가,9,0,9,0.27,0.22,66.67,1.95,-3.1,1.62
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 상승,2010년대,9,1주,익일시가,9,0,9,0.13,-0.16,44.44,2.07,-3.4,1.74
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 상승,2010년대,9,1개월,종가,9,0,9,0.98,2.42,77.78,4.99,-12.25,5.25
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 상승,2010년대,9,1개월,익일시가,9,0,9,0.84,2.54,77.78,4.89,-12.52,5.26
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 상승,2010년대,9,3개월,종가,9,0,9,-1.28,0.54,55.56,6.88,-19.68,8.21
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 상승,2010년대,9,3개월,익일시가,9,0,9,-1.41,0.67,55.56,6.88,-19.93,8.28
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 상승,2010년대,9,6개월,종가,9,0,9,-4.48,-4.78,44.44,18.1,-25.51,15.34
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 상승,2010년대,9,6개월,익일시가,9,0,9,-4.62,-5.22,44.44,18.23,-25.51,15.26
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 상승,2010년대,9,1년,종가,9,0,9,2.65,-0.64,44.44,24.82,-16.35,13.93
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 상승,2010년대,9,1년,익일시가,9,0,9,2.52,-0.21,44.44,24.96,-16.61,14.04
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 하락,2010년대,4,1일,종가,5,0,5,-0.65,0.28,60.0,1.38,-4.13,2.19
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 하락,2010년대,4,1일,익일시가,5,0,5,-0.34,-0.09,40.0,0.68,-1.68,0.98
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 하락,2010년대,4,1주,종가,5,0,5,-0.9,-0.94,40.0,1.15,-2.85,1.91
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 하락,2010년대,4,1주,익일시가,5,0,5,-0.58,-0.27,40.0,0.46,-2.49,1.17
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 하락,2010년대,4,1개월,종가,5,0,5,0.04,-0.23,40.0,5.17,-5.74,4.42
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 하락,2010년대,4,1개월,익일시가,5,0,5,0.34,-0.91,40.0,5.28,-3.33,3.6
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 하락,2010년대,4,3개월,종가,5,0,5,-4.67,-4.55,20.0,3.42,-11.94,5.57
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 하락,2010년대,4,3개월,익일시가,5,0,5,-4.37,-4.42,20.0,2.71,-11.84,5.2
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 하락,2010년대,4,6개월,종가,5,0,5,0.55,1.25,60.0,12.55,-9.24,8.04
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 하락,2010년대,4,6개월,익일시가,5,0,5,0.88,1.63,60.0,11.79,-9.14,8.03
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 하락,2010년대,4,1년,종가,5,0,5,-4.95,-5.45,20.0,4.19,-10.7,5.6
KODEX 200,테스트 B(연속 등락),N=7,2011,연속 하락,2010년대,4,1년,익일시가,5,0,5,-4.64,-4.55,20.0,3.48,-11.31,5.54
KODEX 200,테스트 B(연속 등락),N=8,2011,연속 상승,2010년대,4,1일,종가,4,0,4,-0.59,-0.51,25.0,0.29,-1.62,0.87
KODEX 200,테스트 B(연속 등락),N=8,2011,연속 상승,2010년대,4,1일,익일시가,4,0,4,-0.15,0.01,50.0,0.17,-0.79,0.45
KODEX 200,테스트 B(연속 등락),N=8,2011,연속 상승,2010년대,4,1주,종가,4,0,4,0.2,-0.09,50.0,1.99,-1.02,1.39
KODEX 200,테스트 B(연속 등락),N=8,2011,연속 상승,2010년대,4,1주,익일시가,4,0,4,0.65,-0.19,50.0,3.84,-0.85,2.21
KODEX 200,테스트 B(연속 등락),N=8,2011,연속 상승,2010년대,4,1개월,종가,4,0,4,1.36,1.37,75.0,3.4,-0.7,1.67
KODEX 200,테스트 B(연속 등락),N=8,2011,연속 상승,2010년대,4,1개월,익일시가,4,0,4,1.81,2.22,75.0,3.32,-0.51,1.85
KODEX 200,테스트 B(연속 등락),N=8,2011,연속 상승,2010년대,4,3개월,종가,4,0,4,-2.13,-1.13,50.0,2.4,-8.68,4.91
KODEX 200,테스트 B(연속 등락),N=8,2011,연속 상승,2010년대,4,3개월,익일시가,4,0,4,-1.67,-1.08,50.0,4.25,-8.8,5.56
KODEX 200,테스트 B(연속 등락),N=8,2011,연속 상승,2010년대,4,6개월,종가,4,0,4,-1.9,-3.08,25.0,9.77,-11.19,9.02
KODEX 200,테스트 B(연속 등락),N=8,2011,연속 상승,2010년대,4,6개월,익일시가,4,0,4,-1.41,-3.19,25.0,11.76,-11.02,9.85
KODEX 200,테스트 B(연속 등락),N=8,2011,연속 상승,2010년대,4,1년,종가,4,0,4,-3.53,-4.51,25.0,5.59,-10.71,7.42
KODEX 200,테스트 B(연속 등락),N=8,2011,연속 상승,2010년대,4,1년,익일시가,4,0,4,-3.05,-4.45,25.0,7.51,-10.83,8.29
KODEX 200,테스트 B(연속 등락),N=8,2011,연속 하락,2010년대,2,1일,종가,2,0,2,-0.12,-0.12,50.0,0.97,-1.21,1.54
